origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions,source_file
C000099,D009_2,64.888,239.6,High,,roads_D009_2.csv
C000099,D009_3,66.053,152.4,Low,No Heavy Trucks,roads_D009_3.csv
C000099,D009_4,66.128,244.2,High,,roads_D009_4.csv
C000099,D009_5,66.969,247.3,High,,roads_D009_5.csv
C000266,D001_1,10.414,45.4,High,,roads_D001_1.csv
C000266,D001_2,12.139,53.0,High,,roads_D001_2.csv
C000266,D001_3,8.759,38.2,High,,roads_D001_3.csv
C000266,D001_4,11.182,38.1,Medium,,roads_D001_4.csv
C000266,D001_5,11.249,30.7,Low,,roads_D001_5.csv
C000266,D008_2,21.42,53.5,Low,,roads_D008_2.csv
C000266,D008_3,21.651,67.7,Medium,,roads_D008_3.csv
C000266,D008_5,23.061,57.7,Low,No Heavy Trucks,roads_D008_5.csv
C000266,D009_1,75.948,219.1,Medium,No Heavy Trucks,roads_D009_1.csv
C000266,D009_2,73.743,212.7,Medium,,roads_D009_2.csv
C000266,D009_3,74.799,215.8,Medium,,roads_D009_3.csv
C000266,D009_5,76.154,175.7,Low,,roads_D009_5.csv
C000291,D001_1,6.458,22.0,Medium,,roads_D001_1.csv
C000291,D001_2,7.176,24.5,Medium,,roads_D001_2.csv
C000291,D001_3,4.169,18.2,High,,roads_D001_3.csv
C000291,D001_4,7.045,30.7,High,,roads_D001_4.csv
C000291,D001_5,6.791,23.2,Medium,No Heavy Trucks,roads_D001_5.csv
C000291,D008_1,20.718,64.7,Medium,,roads_D008_1.csv
C000291,D008_2,24.387,97.5,High,No Heavy Trucks,roads_D008_2.csv
C000291,D008_4,22.018,68.8,Medium,,roads_D008_4.csv
C000291,D008_5,25.663,102.7,High,,roads_D008_5.csv
C000291,D009_1,72.037,207.8,Medium,,roads_D009_1.csv
C000291,D009_2,69.805,201.4,Medium,,roads_D009_2.csv
C000291,D009_3,70.888,204.5,Medium,,roads_D009_3.csv
C000291,D009_4,71.035,163.9,Low,,roads_D009_4.csv
C000291,D009_5,72.153,208.1,Medium,,roads_D009_5.csv
C000293,D001_2,14.127,48.2,Medium,,roads_D001_2.csv
C000293,D001_3,16.034,70.0,High,,roads_D001_3.csv
C000293,D001_4,13.479,46.0,Medium,,roads_D001_4.csv
C000293,D001_5,13.439,58.6,High,,roads_D001_5.csv
C000293,D008_1,30.524,95.4,Medium,,roads_D008_1.csv
C000293,D008_2,34.831,87.1,Low,,roads_D008_2.csv
C000293,D008_3,34.939,87.3,Low,,roads_D008_3.csv
C000293,D008_4,30.678,95.9,Medium,,roads_D008_4.csv
C000293,D008_5,34.61,86.5,Low,,roads_D008_5.csv
C000293,D009_2,50.011,184.7,High,No Heavy Trucks,roads_D009_2.csv
C000293,D009_3,51.134,147.5,Medium,No Heavy Trucks,roads_D009_3.csv
C000293,D009_5,52.257,150.7,Medium,,roads_D009_5.csv
C000304,D001_1,15.557,53.0,Medium,,roads_D001_1.csv
C000304,D001_2,10.777,29.4,Low,,roads_D001_2.csv
C000304,D001_3,13.191,45.0,Medium,No Heavy Trucks,roads_D001_3.csv
C000304,D001_4,15.4,67.2,High,,roads_D001_4.csv
C000304,D001_5,14.321,48.8,Medium,,roads_D001_5.csv
C000304,D008_1,33.293,83.2,Low,,roads_D008_1.csv
C000304,D008_2,36.893,115.3,Medium,,roads_D008_2.csv
C000304,D008_3,37.111,148.4,High,,roads_D008_3.csv
C000304,D008_5,38.233,119.5,Medium,,roads_D008_5.csv
C000304,D009_1,74.253,171.4,Low,,roads_D009_1.csv
C000304,D009_2,71.953,207.6,Medium,,roads_D009_2.csv
C000304,D009_3,73.125,270.0,High,,roads_D009_3.csv
C000304,D009_4,73.192,168.9,Low,,roads_D009_4.csv
C000304,D009_5,73.992,273.2,High,,roads_D009_5.csv
C000430,D001_1,9.018,39.4,High,,roads_D001_1.csv
C000430,D001_2,14.186,48.4,Medium,,roads_D001_2.csv
C000430,D001_4,9.261,40.4,High,,roads_D001_4.csv
C000430,D001_5,10.395,35.4,Medium,,roads_D001_5.csv
C000430,D008_1,14.786,46.2,Medium,,roads_D008_1.csv
C000430,D008_3,19.197,60.0,Medium,,roads_D008_3.csv
C000430,D008_4,14.965,46.8,Medium,,roads_D008_4.csv
C000430,D008_5,18.938,47.3,Low,,roads_D008_5.csv
C000430,D009_1,62.207,179.4,Medium,,roads_D009_1.csv
C000430,D009_2,60.089,173.3,Medium,,roads_D009_2.csv
C000430,D009_3,61.067,176.2,Medium,,roads_D009_3.csv
C000430,D009_4,61.28,176.8,Medium,,roads_D009_4.csv
C000430,D009_5,62.652,144.6,Low,No Heavy Trucks,roads_D009_5.csv
C000431,D001_1,11.37,38.8,Medium,,roads_D001_1.csv
C000431,D001_2,8.163,27.8,Medium,,roads_D001_2.csv
C000431,D001_3,8.698,38.0,High,No Heavy Trucks,roads_D001_3.csv
C000431,D001_4,11.511,39.2,Medium,,roads_D001_4.csv
C000431,D008_1,27.411,85.7,Medium,,roads_D008_1.csv
C000431,D008_2,30.913,123.7,High,No Heavy Trucks,roads_D008_2.csv
C000431,D008_3,31.135,97.3,Medium,No Heavy Trucks,roads_D008_3.csv
C000431,D008_4,28.775,115.1,High,,roads_D008_4.csv
C000431,D008_5,32.33,129.3,High,,roads_D008_5.csv
C000431,D009_1,74.396,171.7,Low,,roads_D009_1.csv
C000431,D009_2,72.121,208.0,Medium,,roads_D009_2.csv
C000431,D009_3,73.254,211.3,Medium,No Heavy Trucks,roads_D009_3.csv
C000431,D009_4,73.36,169.3,Low,,roads_D009_4.csv
C000431,D009_5,74.316,274.4,High,No Heavy Trucks,roads_D009_5.csv
C000441,D001_1,4.984,17.0,Medium,,roads_D001_1.csv
C000441,D001_2,8.224,22.4,Low,,roads_D001_2.csv
C000441,D001_3,4.125,14.1,Medium,,roads_D001_3.csv
C000441,D001_4,5.813,25.4,High,,roads_D001_4.csv
C000441,D001_5,6.134,20.9,Medium,No Heavy Trucks,roads_D001_5.csv
C000441,D008_1,17.795,55.6,Medium,,roads_D008_1.csv
C000441,D008_2,21.647,86.6,High,,roads_D008_2.csv
C000441,D008_3,21.849,54.6,Low,,roads_D008_3.csv
C000441,D008_4,18.993,76.0,High,,roads_D008_4.csv
C000441,D008_5,22.75,91.0,High,,roads_D008_5.csv
C000441,D009_1,70.382,162.4,Low,,roads_D009_1.csv
C000441,D009_2,68.177,196.7,Medium,,roads_D009_2.csv
C000441,D009_3,69.234,199.7,Medium,,roads_D009_3.csv
C000441,D009_4,69.399,160.2,Low,,roads_D009_4.csv
C000441,D009_5,70.591,260.6,High,,roads_D009_5.csv
C000444,D001_1,9.031,30.8,Medium,,roads_D001_1.csv
C000444,D001_2,4.047,11.0,Low,No Heavy Trucks,roads_D001_2.csv
C000444,D001_3,8.192,27.9,Medium,,roads_D001_3.csv
C000444,D001_4,8.39,36.6,High,,roads_D001_4.csv
C000444,D001_5,7.305,24.9,Medium,,roads_D001_5.csv
C000444,D008_1,29.222,116.9,High,,roads_D008_1.csv
C000444,D008_2,33.346,104.2,Medium,,roads_D008_2.csv
C000444,D008_3,33.528,104.8,Medium,,roads_D008_3.csv
C000444,D008_4,30.117,75.3,Low,,roads_D008_4.csv
C000444,D008_5,34.083,136.3,High,,roads_D008_5.csv
C000444,D009_1,64.846,149.6,Low,No Heavy Trucks,roads_D009_1.csv
C000444,D009_2,62.559,180.5,Medium,,roads_D009_2.csv
C000444,D009_3,63.71,183.8,Medium,,roads_D009_3.csv
C000444,D009_4,63.799,184.0,Medium,,roads_D009_4.csv
C000457,D001_1,6.75,23.0,Medium,,roads_D001_1.csv
C000457,D001_2,4.671,15.9,Medium,,roads_D001_2.csv
C000457,D001_3,4.069,13.9,Medium,,roads_D001_3.csv
C000457,D001_4,6.941,23.7,Medium,,roads_D001_4.csv
C000457,D001_5,6.165,26.9,High,,roads_D001_5.csv
C000457,D008_1,23.939,74.8,Medium,,roads_D008_1.csv
C000457,D008_2,27.715,86.6,Medium,,roads_D008_2.csv
C000457,D008_3,27.923,87.3,Medium,No Heavy Trucks,roads_D008_3.csv
C000457,D009_1,70.903,163.6,Low,No Heavy Trucks,roads_D009_1.csv
C000457,D009_2,68.647,198.0,Medium,,roads_D009_2.csv
C000457,D009_3,69.757,161.0,Low,,roads_D009_3.csv
C000457,D009_4,69.882,201.6,Medium,,roads_D009_4.csv
C000457,D009_5,70.918,204.6,Medium,,roads_D009_5.csv
C000468,D001_1,11.271,30.7,Low,,roads_D001_1.csv
C000468,D001_2,13.08,44.6,Medium,No Heavy Trucks,roads_D001_2.csv
C000468,D001_3,9.68,42.2,High,No Heavy Trucks,roads_D001_3.csv
C000468,D001_4,12.053,52.6,High,,roads_D001_4.csv
C000468,D008_1,17.967,56.1,Medium,,roads_D008_1.csv
C000468,D008_2,20.979,83.9,High,,roads_D008_2.csv
C000468,D008_3,21.213,66.3,Medium,,roads_D008_3.csv
C000468,D008_4,19.551,48.9,Low,,roads_D008_4.csv
C000468,D008_5,22.694,70.9,Medium,,roads_D008_5.csv
C000468,D009_1,76.727,177.1,Low,,roads_D009_1.csv
C000468,D009_2,74.526,215.0,Medium,No Heavy Trucks,roads_D009_2.csv
C000468,D009_3,75.578,218.0,Medium,,roads_D009_3.csv
C000468,D009_4,75.746,174.8,Low,,roads_D009_4.csv
C000468,D009_5,76.948,177.6,Low,,roads_D009_5.csv
C000524,D001_1,11.6,50.6,High,,roads_D001_1.csv
C000524,D001_2,12.165,41.5,Medium,,roads_D001_2.csv
C000524,D001_3,13.549,46.2,Medium,,roads_D001_3.csv
C000524,D001_4,10.832,47.3,High,,roads_D001_4.csv
C000524,D001_5,10.926,37.2,Medium,,roads_D001_5.csv
C000524,D008_1,27.646,69.1,Low,,roads_D008_1.csv
C000524,D008_2,31.962,79.9,Low,,roads_D008_2.csv
C000524,D008_3,32.074,128.3,High,No Heavy Trucks,roads_D008_3.csv
C000524,D008_5,31.8,79.5,Low,,roads_D008_5.csv
C000524,D009_1,54.417,200.9,High,,roads_D009_1.csv
C000524,D009_3,53.27,153.7,Medium,,roads_D009_3.csv
C000524,D009_4,53.403,154.0,Medium,,roads_D009_4.csv
C000524,D009_5,54.479,157.2,Medium,,roads_D009_5.csv
C000528,D001_2,13.171,44.9,Medium,,roads_D001_2.csv
C000528,D001_3,15.669,53.4,Medium,,roads_D001_3.csv
C000528,D001_4,13.439,58.6,High,,roads_D001_4.csv
C000528,D008_1,31.829,99.5,Medium,,roads_D008_1.csv
C000528,D008_2,36.155,113.0,Medium,,roads_D008_2.csv
C000528,D008_3,36.276,113.4,Medium,,roads_D008_3.csv
C000528,D008_4,32.108,100.3,Medium,,roads_D008_4.csv
C000528,D008_5,36.088,112.8,Medium,,roads_D008_5.csv
C000528,D009_1,53.517,154.4,Medium,,roads_D009_1.csv
C000528,D009_2,51.234,147.8,Medium,No Heavy Trucks,roads_D009_2.csv
C000528,D009_3,52.378,151.1,Medium,,roads_D009_3.csv
C000528,D009_4,52.473,193.7,High,,roads_D009_4.csv
C000528,D009_5,53.401,123.2,Low,,roads_D009_5.csv
C000552,D001_4,4.362,11.9,Low,,roads_D001_4.csv
C000552,D001_5,4.515,12.3,Low,,roads_D001_5.csv
C000552,D008_1,23.368,73.0,Medium,,roads_D008_1.csv
C000552,D008_2,27.674,69.2,Low,,roads_D008_2.csv
C000552,D008_3,27.82,86.9,Medium,,roads_D008_3.csv
C000552,D008_4,23.912,59.8,Low,No Heavy Trucks,roads_D008_4.csv
C000552,D008_5,27.944,69.9,Low,,roads_D008_5.csv
C000552,D009_1,60.761,224.3,High,,roads_D009_1.csv
C000552,D009_3,59.612,137.6,Low,,roads_D009_3.csv
C000552,D009_4,59.756,172.4,Medium,,roads_D009_4.csv
C000552,D009_5,60.867,140.5,Low,,roads_D009_5.csv
C000567,D001_2,9.594,32.7,Medium,,roads_D001_2.csv
C000567,D001_4,14.309,39.0,Low,,roads_D001_4.csv
C000567,D001_5,13.194,45.0,Medium,,roads_D001_5.csv
C000567,D008_1,34.927,139.7,High,,roads_D008_1.csv
C000567,D008_2,38.97,121.8,Medium,,roads_D008_2.csv
C000567,D008_3,39.161,122.4,Medium,,roads_D008_3.csv
C000567,D008_4,35.901,89.8,Low,,roads_D008_4.csv
C000567,D009_1,66.504,153.5,Low,,roads_D009_1.csv
C000567,D009_2,64.198,185.2,Medium,,roads_D009_2.csv
C000567,D009_3,65.387,241.4,High,,roads_D009_3.csv
C000567,D009_4,65.434,151.0,Low,,roads_D009_4.csv
C000567,D009_5,66.16,190.8,Medium,,roads_D009_5.csv
C000593,D001_1,7.977,34.8,High,,roads_D001_1.csv
C000593,D001_2,12.601,43.0,Medium,No Heavy Trucks,roads_D001_2.csv
C000593,D001_3,10.653,46.5,High,,roads_D001_3.csv
C000593,D001_4,7.943,21.7,Low,,roads_D001_4.csv
C000593,D008_1,17.745,44.4,Low,,roads_D008_1.csv
C000593,D008_2,22.054,68.9,Medium,,roads_D008_2.csv
C000593,D008_3,22.163,55.4,Low,No Heavy Trucks,roads_D008_3.csv
C000593,D008_4,17.935,44.8,Low,,roads_D008_4.csv
C000593,D008_5,21.903,54.8,Low,No Heavy Trucks,roads_D008_5.csv
C000593,D009_1,60.282,173.9,Medium,,roads_D009_1.csv
C000593,D009_2,58.131,214.6,High,,roads_D009_2.csv
C000593,D009_3,59.137,218.4,High,,roads_D009_3.csv
C000593,D009_4,59.334,171.2,Medium,,roads_D009_4.csv
C000593,D009_5,60.647,140.0,Low,,roads_D009_5.csv
C000600,D001_2,13.782,47.0,Medium,,roads_D001_2.csv
C000600,D001_3,11.157,38.0,Medium,,roads_D001_3.csv
C000600,D001_4,8.872,30.2,Medium,,roads_D001_4.csv
C000600,D001_5,10.001,34.1,Medium,No Heavy Trucks,roads_D001_5.csv
C000600,D008_2,19.556,78.2,High,,roads_D008_2.csv
C000600,D008_3,19.665,78.7,High,,roads_D008_3.csv
C000600,D008_5,19.424,77.7,High,No Heavy Trucks,roads_D008_5.csv
C000600,D009_1,62.004,143.1,Low,,roads_D009_1.csv
C000600,D009_2,59.879,172.7,Medium,,roads_D009_2.csv
C000600,D009_3,60.863,140.5,Low,,roads_D009_3.csv
C000600,D009_4,61.072,140.9,Low,,roads_D009_4.csv
C000600,D009_5,62.433,180.1,Medium,,roads_D009_5.csv
C000615,D001_1,2.208,7.5,Medium,,roads_D001_1.csv
C000615,D001_2,7.564,25.8,Medium,,roads_D001_2.csv
C000615,D001_3,4.227,18.4,High,,roads_D001_3.csv
C000615,D001_4,2.909,9.9,Medium,,roads_D001_4.csv
C000615,D001_5,3.935,17.2,High,,roads_D001_5.csv
C000615,D008_1,18.046,56.4,Medium,,roads_D008_1.csv
C000615,D008_2,22.239,69.5,Medium,,roads_D008_2.csv
C000615,D008_4,18.887,59.0,Medium,No Heavy Trucks,roads_D008_4.csv
C000615,D008_5,22.868,57.2,Low,No Heavy Trucks,roads_D008_5.csv
C000615,D009_1,65.994,152.3,Low,,roads_D009_1.csv
C000615,D009_3,64.846,187.1,Medium,No Heavy Trucks,roads_D009_3.csv
C000615,D009_4,65.015,187.5,Medium,,roads_D009_4.csv
C000615,D009_5,66.224,191.0,Medium,,roads_D009_5.csv
C000633,D001_1,12.335,42.1,Medium,,roads_D001_1.csv
C000633,D001_2,13.87,60.5,High,,roads_D001_2.csv
C000633,D001_3,10.633,36.2,Medium,,roads_D001_3.csv
C000633,D001_4,13.101,35.7,Low,,roads_D001_4.csv
C000633,D001_5,13.149,57.4,High,,roads_D001_5.csv
C000633,D008_1,18.584,58.1,Medium,,roads_D008_1.csv
C000633,D008_2,21.43,53.6,Low,,roads_D008_2.csv
C000633,D008_3,21.667,67.7,Medium,,roads_D008_3.csv
C000633,D008_4,20.21,50.5,Low,,roads_D008_4.csv
C000633,D008_5,23.233,58.1,Low,,roads_D008_5.csv
C000633,D009_1,77.853,179.7,Low,,roads_D009_1.csv
C000633,D009_2,75.65,218.2,Medium,,roads_D009_2.csv
C000633,D009_3,76.705,283.2,High,,roads_D009_3.csv
C000633,D009_4,76.871,221.7,Medium,,roads_D009_4.csv
C000633,D009_5,78.066,180.2,Low,,roads_D009_5.csv
C000710,D001_1,5.384,14.7,Low,,roads_D001_1.csv
C000710,D001_2,7.053,30.8,High,,roads_D001_2.csv
C000710,D001_3,3.441,11.7,Medium,,roads_D001_3.csv
C000710,D001_4,6.054,26.4,High,,roads_D001_4.csv
C000710,D001_5,5.975,20.4,Medium,,roads_D001_5.csv
C000710,D008_1,19.767,49.4,Low,,roads_D008_1.csv
C000710,D008_2,23.535,73.5,Medium,,roads_D008_2.csv
C000710,D008_3,23.743,74.2,Medium,,roads_D008_3.csv
C000710,D008_4,21.01,65.7,Medium,No Heavy Trucks,roads_D008_4.csv
C000710,D008_5,24.721,77.3,Medium,,roads_D008_5.csv
C000710,D009_1,71.059,205.0,Medium,,roads_D009_1.csv
C000710,D009_2,68.836,198.6,Medium,,roads_D009_2.csv
C000710,D009_4,70.063,202.1,Medium,,roads_D009_4.csv
C000710,D009_5,71.205,205.4,Medium,,roads_D009_5.csv
C000714,D001_1,11.702,31.9,Low,,roads_D001_1.csv
C000714,D001_3,12.095,41.2,Medium,,roads_D001_3.csv
C000714,D001_4,10.852,29.6,Low,,roads_D001_4.csv
C000714,D001_5,10.132,34.5,Medium,,roads_D001_5.csv
C000714,D008_1,31.382,98.1,Medium,No Heavy Trucks,roads_D008_1.csv
C000714,D008_2,35.664,111.4,Medium,,roads_D008_2.csv
C000714,D008_3,35.819,111.9,Medium,,roads_D008_3.csv
C000714,D008_4,31.991,80.0,Low,,roads_D008_4.csv
C000714,D009_2,56.984,131.5,Low,,roads_D009_2.csv
C000714,D009_4,58.224,168.0,Medium,,roads_D009_4.csv
C000714,D009_5,59.088,136.4,Low,,roads_D009_5.csv
C000720,D001_1,12.976,44.2,Medium,,roads_D001_1.csv
C000720,D001_2,9.687,42.3,High,,roads_D001_2.csv
C000720,D001_3,13.308,36.3,Low,,roads_D001_3.csv
C000720,D001_4,12.127,41.3,Medium,,roads_D001_4.csv
C000720,D001_5,11.393,49.7,High,,roads_D001_5.csv
C000720,D008_2,36.939,115.4,Medium,,roads_D008_2.csv
C000720,D008_3,37.093,115.9,Medium,,roads_D008_3.csv
C000720,D008_5,37.285,116.5,Medium,,roads_D008_5.csv
C000720,D009_1,58.817,135.7,Low,,roads_D009_1.csv
C000720,D009_2,56.519,130.4,Low,,roads_D009_2.csv
C000720,D009_3,57.687,133.1,Low,,roads_D009_3.csv
C000720,D009_4,57.758,166.6,Medium,,roads_D009_4.csv
C000720,D009_5,58.584,169.0,Medium,,roads_D009_5.csv
C000767,D001_1,16.68,72.8,High,No Heavy Trucks,roads_D001_1.csv
C000767,D001_2,11.339,30.9,Low,No Heavy Trucks,roads_D001_2.csv
C000767,D001_3,15.314,52.2,Medium,,roads_D001_3.csv
C000767,D001_4,16.12,70.3,High,,roads_D001_4.csv
C000767,D001_5,14.996,40.9,Low,,roads_D001_5.csv
C000767,D008_1,36.627,114.5,Medium,,roads_D008_1.csv
C000767,D008_2,40.635,101.6,Low,No Heavy Trucks,roads_D008_2.csv
C000767,D008_3,40.829,127.6,Medium,,roads_D008_3.csv
C000767,D008_4,37.632,94.1,Low,No Heavy Trucks,roads_D008_4.csv
C000767,D008_5,41.544,129.8,Medium,,roads_D008_5.csv
C000767,D009_1,67.414,194.5,Medium,,roads_D009_1.csv
C000767,D009_2,65.105,150.2,Low,,roads_D009_2.csv
C000767,D009_3,66.303,191.3,Medium,,roads_D009_3.csv
C000767,D009_4,66.338,244.9,High,,roads_D009_4.csv
C000773,D001_2,12.369,54.0,High,,roads_D001_2.csv
C000773,D001_3,8.328,28.4,Medium,,roads_D001_3.csv
C000773,D001_4,8.259,28.2,Medium,,roads_D001_4.csv
C000773,D001_5,9.155,40.0,High,,roads_D001_5.csv
C000773,D008_1,12.988,32.5,Low,,roads_D008_1.csv
C000773,D008_2,17.051,53.3,Medium,,roads_D008_2.csv
C000773,D008_3,17.235,53.9,Medium,,roads_D008_3.csv
C000773,D008_4,14.04,43.9,Medium,,roads_D008_4.csv
C000773,D009_2,67.167,155.0,Low,No Heavy Trucks,roads_D009_2.csv
C000773,D009_4,68.37,197.2,Medium,,roads_D009_4.csv
C000773,D009_5,69.683,201.0,Medium,,roads_D009_5.csv
C000776,D001_1,16.298,55.6,Medium,,roads_D001_1.csv
C000776,D001_2,17.422,59.4,Medium,,roads_D001_2.csv
C000776,D001_3,18.496,63.1,Medium,No Heavy Trucks,roads_D001_3.csv
C000776,D001_4,15.613,68.1,High,,roads_D001_4.csv
C000776,D001_5,15.883,54.1,Medium,,roads_D001_5.csv
C000776,D008_1,29.636,92.6,Medium,,roads_D008_1.csv
C000776,D008_2,33.843,105.8,Medium,,roads_D008_2.csv
C000776,D008_4,29.523,73.8,Low,,roads_D008_4.csv
C000776,D008_5,33.294,104.0,Medium,,roads_D008_5.csv
C000776,D009_1,49.404,142.5,Medium,,roads_D009_1.csv
C000776,D009_2,47.175,174.2,High,,roads_D009_2.csv
C000776,D009_3,48.255,111.4,Low,,roads_D009_3.csv
C000776,D009_4,48.403,139.6,Medium,,roads_D009_4.csv
C000776,D009_5,49.541,142.9,Medium,,roads_D009_5.csv
C000777,D001_1,12.873,43.9,Medium,,roads_D001_1.csv
C000777,D001_2,14.653,40.0,Low,,roads_D001_2.csv
C000777,D001_3,15.213,51.9,Medium,,roads_D001_3.csv
C000777,D001_4,12.246,53.4,High,,roads_D001_4.csv
C000777,D008_2,30.491,76.2,Low,,roads_D008_2.csv
C000777,D008_3,30.58,76.5,Low,,roads_D008_3.csv
C000777,D008_4,26.226,82.0,Medium,,roads_D008_4.csv
C000777,D008_5,30.073,75.2,Low,No Heavy Trucks,roads_D008_5.csv
C000777,D009_1,52.829,121.9,Low,,roads_D009_1.csv
C000777,D009_2,50.617,146.0,Medium,,roads_D009_2.csv
C000777,D009_3,51.68,149.1,Medium,,roads_D009_3.csv
C000777,D009_4,51.841,191.4,High,,roads_D009_4.csv
C000777,D009_5,53.022,152.9,Medium,,roads_D009_5.csv
C000791,D001_1,9.123,31.1,Medium,,roads_D001_1.csv
C000791,D001_2,6.638,22.6,Medium,,roads_D001_2.csv
C000791,D001_3,9.738,33.2,Medium,,roads_D001_3.csv
C000791,D001_4,8.263,28.2,Medium,,roads_D001_4.csv
C000791,D001_5,7.608,20.8,Low,,roads_D001_5.csv
C000791,D008_1,28.745,115.0,High,,roads_D008_1.csv
C000791,D008_2,33.024,82.6,Low,,roads_D008_2.csv
C000791,D008_3,33.18,103.7,Medium,,roads_D008_3.csv
C000791,D008_5,33.397,104.4,Medium,No Heavy Trucks,roads_D008_5.csv
C000791,D009_1,60.129,173.4,Medium,,roads_D009_1.csv
C000791,D009_2,57.85,133.5,Low,,roads_D009_2.csv
C000791,D009_3,58.989,136.1,Low,No Heavy Trucks,roads_D009_3.csv
C000791,D009_4,59.089,170.4,Medium,,roads_D009_4.csv
C000791,D009_5,60.033,138.5,Low,,roads_D009_5.csv
C000820,D001_1,14.06,47.9,Medium,No Heavy Trucks,roads_D001_1.csv
C000820,D001_2,12.16,41.5,Medium,,roads_D001_2.csv
C000820,D001_3,15.097,51.5,Medium,,roads_D001_3.csv
C000820,D001_4,13.188,57.5,High,,roads_D001_4.csv
C000820,D001_5,12.758,34.8,Low,No Heavy Trucks,roads_D001_5.csv
C000820,D008_1,32.5,130.0,High,,roads_D008_1.csv
C000820,D008_2,36.827,115.1,Medium,,roads_D008_2.csv
C000820,D008_4,32.887,102.8,Medium,,roads_D008_4.csv
C000820,D008_5,36.897,147.6,High,,roads_D008_5.csv
C000820,D009_1,55.055,158.8,Medium,,roads_D009_1.csv
C000820,D009_3,53.921,155.5,Medium,,roads_D009_3.csv
C000820,D009_4,54.004,155.8,Medium,,roads_D009_4.csv
C000820,D009_5,54.879,126.6,Low,,roads_D009_5.csv
C000851,D001_1,11.985,40.9,Medium,,roads_D001_1.csv
C000851,D001_2,11.88,40.5,Medium,,roads_D001_2.csv
C000851,D001_3,13.707,59.8,High,,roads_D001_3.csv
C000851,D001_4,11.17,48.7,High,,roads_D001_4.csv
C000851,D008_1,28.824,90.1,Medium,,roads_D008_1.csv
C000851,D008_2,33.148,132.6,High,,roads_D008_2.csv
C000851,D008_3,33.266,104.0,Medium,,roads_D008_3.csv
C000851,D008_4,29.078,90.9,Medium,,roads_D008_4.csv
C000851,D009_1,54.531,157.3,Medium,,roads_D009_1.csv
C000851,D009_2,52.27,193.0,High,,roads_D009_2.csv
C000851,D009_3,53.386,197.1,High,,roads_D009_3.csv
C000851,D009_4,53.507,123.5,Low,,roads_D009_4.csv
C000851,D009_5,54.533,201.4,High,,roads_D009_5.csv
C000858,D001_1,11.358,38.7,Medium,,roads_D001_1.csv
C000858,D001_3,11.177,48.8,High,,roads_D001_3.csv
C000858,D001_4,12.23,33.4,Low,,roads_D001_4.csv
C000858,D001_5,12.861,43.8,Medium,No Heavy Trucks,roads_D001_5.csv
C000858,D008_1,12.001,30.0,Low,,roads_D008_1.csv
C000858,D008_2,15.322,47.9,Medium,,roads_D008_2.csv
