origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions,source_file
C000150,D003_1,5.279,14.1,Medium,,roads_D003_1.csv
C000150,D003_2,3.793,10.2,Medium,,roads_D003_2.csv
C000150,D003_3,6.482,17.4,Medium,No Heavy Trucks,roads_D003_3.csv
C000150,D003_4,5.105,13.7,Medium,,roads_D003_4.csv
C000150,D006_1,440.406,1510.0,High,,roads_D006_1.csv
C000150,D006_2,439.825,1508.0,High,,roads_D006_2.csv
C000150,D006_3,440.93,944.8,Low,,roads_D006_3.csv
C000150,D006_4,440.626,1180.2,Medium,,roads_D006_4.csv
C000150,D006_5,436.187,1168.4,Medium,,roads_D006_5.csv
C000150,D007_1,83.324,192.3,Low,,roads_D007_1.csv
C000150,D007_2,83.103,239.7,Medium,No Heavy Trucks,roads_D007_2.csv
C000150,D007_3,81.535,235.2,Medium,,roads_D007_3.csv
C000150,D007_4,81.661,235.6,Medium,No Heavy Trucks,roads_D007_4.csv
C000166,D003_1,10.877,29.1,Medium,No Heavy Trucks,roads_D003_1.csv
C000166,D003_3,8.352,17.9,Low,,roads_D003_3.csv
C000166,D003_4,9.561,25.6,Medium,,roads_D003_4.csv
C000166,D003_5,10.128,21.7,Low,,roads_D003_5.csv
C000166,D006_1,434.649,931.4,Low,,roads_D006_1.csv
C000166,D006_2,433.957,929.9,Low,,roads_D006_2.csv
C000166,D006_3,435.122,1491.8,High,,roads_D006_3.csv
C000166,D006_4,434.771,1164.6,Medium,,roads_D006_4.csv
C000166,D006_5,430.465,922.4,Low,,roads_D006_5.csv
C000166,D007_2,78.975,227.8,Medium,,roads_D007_2.csv
C000166,D007_3,78.014,180.0,Low,,roads_D007_3.csv
C000166,D007_5,81.216,299.9,High,,roads_D007_5.csv
C000174,D003_1,8.123,17.4,Low,,roads_D003_1.csv
C000174,D003_2,6.647,14.2,Low,,roads_D003_2.csv
C000174,D003_3,9.045,31.0,High,,roads_D003_3.csv
C000174,D003_4,7.773,20.8,Medium,,roads_D003_4.csv
C000174,D003_5,9.891,33.9,High,,roads_D003_5.csv
C000174,D006_1,440.502,943.9,Low,,roads_D006_1.csv
C000174,D006_2,439.946,942.7,Low,No Heavy Trucks,roads_D006_2.csv
C000174,D006_3,441.037,1181.3,Medium,No Heavy Trucks,roads_D006_3.csv
C000174,D006_4,440.744,1180.6,Medium,,roads_D006_4.csv
C000174,D006_5,436.276,934.9,Low,,roads_D006_5.csv
C000174,D007_2,85.137,245.6,Medium,,roads_D007_2.csv
C000174,D007_3,83.484,308.2,High,,roads_D007_3.csv
C000174,D007_4,83.713,241.5,Medium,,roads_D007_4.csv
C000174,D007_5,86.973,250.9,Medium,,roads_D007_5.csv
C000219,D003_1,5.381,14.4,Medium,,roads_D003_1.csv
C000219,D003_2,4.3,14.7,High,,roads_D003_2.csv
C000219,D003_3,7.16,24.5,High,,roads_D003_3.csv
C000219,D003_5,7.129,15.3,Low,,roads_D003_5.csv
C000219,D006_1,441.225,1181.9,Medium,,roads_D006_1.csv
C000219,D006_2,440.647,1180.3,Medium,,roads_D006_2.csv
C000219,D006_3,441.75,946.6,Low,,roads_D006_3.csv
C000219,D006_4,441.447,1182.4,Medium,,roads_D006_4.csv
C000219,D006_5,437.005,1170.6,Medium,,roads_D006_5.csv
C000219,D007_1,82.921,239.2,Medium,,roads_D007_1.csv
C000219,D007_2,82.691,238.5,Medium,,roads_D007_2.csv
C000219,D007_3,81.093,187.1,Low,,roads_D007_3.csv
C000219,D007_4,81.256,234.4,Medium,,roads_D007_4.csv
C000219,D007_5,84.564,195.1,Low,,roads_D007_5.csv
C000234,D003_1,4.325,9.3,Low,,roads_D003_1.csv
C000234,D003_2,5.595,15.0,Medium,,roads_D003_2.csv
C000234,D003_3,8.668,23.2,Medium,,roads_D003_3.csv
C000234,D003_4,7.301,19.6,Medium,,roads_D003_4.csv
C000234,D003_5,5.303,14.2,Medium,,roads_D003_5.csv
C000234,D006_1,444.749,1524.9,High,,roads_D006_1.csv
C000234,D006_2,444.151,1189.7,Medium,,roads_D006_2.csv
C000234,D006_3,445.265,1192.7,Medium,,roads_D006_3.csv
C000234,D006_4,444.954,1191.8,Medium,,roads_D006_4.csv
C000234,D006_5,440.535,944.0,Low,,roads_D006_5.csv
C000234,D007_1,78.764,227.2,Medium,,roads_D007_1.csv
C000234,D007_2,78.523,226.5,Medium,,roads_D007_2.csv
C000234,D007_3,76.892,221.8,Medium,,roads_D007_3.csv
C000234,D007_4,77.096,177.9,Low,,roads_D007_4.csv
C000281,D003_2,7.514,25.8,High,,roads_D003_2.csv
C000281,D003_3,4.36,11.7,Medium,No Heavy Trucks,roads_D003_3.csv
C000281,D003_4,5.799,12.4,Low,No Heavy Trucks,roads_D003_4.csv
C000281,D003_5,9.315,25.0,Medium,,roads_D003_5.csv
C000281,D006_1,432.987,927.8,Low,,roads_D006_1.csv
C000281,D006_2,432.344,926.5,Low,,roads_D006_2.csv
C000281,D006_3,433.482,928.9,Low,,roads_D006_3.csv
C000281,D006_4,433.152,928.2,Low,,roads_D006_4.csv
C000281,D006_5,428.787,1148.5,Medium,,roads_D006_5.csv
C000281,D007_1,83.753,193.3,Low,,roads_D007_1.csv
C000281,D007_2,83.667,241.3,Medium,,roads_D007_2.csv
C000281,D007_3,82.539,238.1,Medium,,roads_D007_3.csv
C000281,D007_5,85.821,247.6,Medium,,roads_D007_5.csv
C000288,D003_1,10.979,23.5,Low,No Heavy Trucks,roads_D003_1.csv
C000288,D003_2,11.168,23.9,Low,,roads_D003_2.csv
C000288,D003_3,8.81,30.2,High,,roads_D003_3.csv
C000288,D003_4,9.952,26.7,Medium,,roads_D003_4.csv
C000288,D003_5,10.102,27.1,Medium,,roads_D003_5.csv
C000288,D006_1,435.255,1492.3,High,No Heavy Trucks,roads_D006_1.csv
C000288,D006_2,434.558,931.2,Low,,roads_D006_2.csv
C000288,D006_3,435.725,1493.9,High,,roads_D006_3.csv
C000288,D006_4,435.372,1166.2,Medium,No Heavy Trucks,roads_D006_4.csv
C000288,D007_1,78.182,180.4,Low,,roads_D007_1.csv
C000288,D007_2,78.146,180.3,Low,,roads_D007_2.csv
C000288,D007_3,77.194,222.7,Medium,,roads_D007_3.csv
C000288,D007_4,76.594,220.9,Medium,,roads_D007_4.csv
C000288,D007_5,80.391,231.9,Medium,,roads_D007_5.csv
C000292,D003_1,7.177,15.4,Low,,roads_D003_1.csv
C000292,D003_2,8.379,18.0,Low,,roads_D003_2.csv
C000292,D003_3,7.327,19.6,Medium,,roads_D003_3.csv
C000292,D003_4,7.837,16.8,Low,,roads_D003_4.csv
C000292,D003_5,5.832,15.6,Medium,,roads_D003_5.csv
C000292,D006_1,439.701,1177.8,Medium,,roads_D006_1.csv
C000292,D006_2,439.021,940.8,Low,No Heavy Trucks,roads_D006_2.csv
C000292,D006_3,440.179,1179.0,Medium,,roads_D006_3.csv
C000292,D006_4,439.833,942.5,Low,,roads_D006_4.csv
C000292,D006_5,435.512,933.2,Low,,roads_D006_5.csv
C000292,D007_1,75.797,174.9,Low,,roads_D007_1.csv
C000292,D007_2,75.702,174.7,Low,,roads_D007_2.csv
C000292,D007_3,74.555,172.0,Low,,roads_D007_3.csv
C000292,D007_4,74.179,171.2,Low,,roads_D007_4.csv
C000292,D007_5,77.843,179.6,Low,,roads_D007_5.csv
C000298,D003_1,4.484,15.4,High,,roads_D003_1.csv
C000298,D003_3,8.557,29.3,High,,roads_D003_3.csv
C000298,D003_4,7.947,21.3,Medium,,roads_D003_4.csv
C000298,D003_5,2.893,6.2,Low,,roads_D003_5.csv
C000298,D006_1,444.669,1191.1,Medium,,roads_D006_1.csv
C000298,D006_2,444.019,1189.3,Medium,,roads_D006_2.csv
C000298,D006_4,444.829,953.2,Low,,roads_D006_4.csv
C000298,D006_5,440.471,1510.2,High,,roads_D006_5.csv
C000298,D007_1,74.367,214.5,Medium,No Heavy Trucks,roads_D007_1.csv
C000298,D007_2,74.187,214.0,Medium,,roads_D007_2.csv
C000298,D007_3,72.764,167.9,Low,,roads_D007_3.csv
C000334,D003_1,5.902,15.8,Medium,,roads_D003_1.csv
C000334,D003_2,8.228,17.6,Low,,roads_D003_2.csv
C000334,D003_3,8.782,23.5,Medium,,roads_D003_3.csv
C000334,D003_4,8.568,22.9,Medium,,roads_D003_4.csv
C000334,D006_1,443.686,1188.4,Medium,,roads_D006_1.csv
C000334,D006_2,443.018,1186.7,Medium,No Heavy Trucks,roads_D006_2.csv
C000334,D006_3,444.169,1189.7,Medium,,roads_D006_3.csv
C000334,D006_4,443.829,1188.8,Medium,,roads_D006_4.csv
C000334,D006_5,439.494,1177.2,Medium,,roads_D006_5.csv
C000334,D007_1,73.602,169.9,Low,,roads_D007_1.csv
C000334,D007_2,73.456,211.9,Medium,,roads_D007_2.csv
C000334,D007_3,72.143,166.5,Low,,roads_D007_3.csv
C000334,D007_4,71.963,207.6,Medium,,roads_D007_4.csv
C000388,D003_1,2.853,6.1,Low,,roads_D003_1.csv
C000388,D003_3,7.728,20.7,Medium,,roads_D003_3.csv
C000388,D003_4,6.739,23.1,High,,roads_D003_4.csv
C000388,D003_5,2.361,6.3,Medium,No Heavy Trucks,roads_D003_5.csv
C000388,D006_1,444.396,1523.6,High,,roads_D006_1.csv
C000388,D006_2,443.768,1188.7,Medium,,roads_D006_2.csv
C000388,D006_4,444.575,952.7,Low,No Heavy Trucks,roads_D006_4.csv
C000388,D006_5,440.192,1509.2,High,,roads_D006_5.csv
C000388,D007_1,76.373,282.0,High,,roads_D007_1.csv
C000388,D007_2,76.17,281.2,High,,roads_D007_2.csv
C000388,D007_3,74.666,172.3,Low,,roads_D007_3.csv
C000388,D007_4,74.715,275.9,High,No Heavy Trucks,roads_D007_4.csv
C000388,D007_5,78.101,225.3,Medium,,roads_D007_5.csv
C000400,D003_1,7.054,15.1,Low,,roads_D003_1.csv
C000400,D003_2,4.657,10.0,Low,,roads_D003_2.csv
C000400,D003_3,6.046,16.2,Medium,,roads_D003_3.csv
C000400,D003_5,8.81,23.6,Medium,,roads_D003_5.csv
C000400,D006_1,437.621,937.8,Low,,roads_D006_1.csv
C000400,D006_2,437.046,1170.7,Medium,No Heavy Trucks,roads_D006_2.csv
C000400,D006_3,438.148,1173.6,Medium,,roads_D006_3.csv
C000400,D006_4,437.846,938.2,Low,,roads_D006_4.csv
C000400,D006_5,433.4,1485.9,High,,roads_D006_5.csv
C000400,D007_1,85.762,247.4,Medium,No Heavy Trucks,roads_D007_1.csv
C000400,D007_3,84.049,242.4,Medium,,roads_D007_3.csv
C000400,D007_4,84.104,242.6,Medium,,roads_D007_4.csv
C000400,D007_5,87.489,201.9,Low,,roads_D007_5.csv
C000405,D003_1,9.109,19.5,Low,,roads_D003_1.csv
C000405,D003_2,10.149,21.7,Low,No Heavy Trucks,roads_D003_2.csv
C000405,D003_3,8.72,23.4,Medium,,roads_D003_3.csv
C000405,D003_4,9.429,20.2,Low,,roads_D003_4.csv
C000405,D003_5,7.786,20.9,Medium,,roads_D003_5.csv
C000405,D006_1,438.88,1504.7,High,No Heavy Trucks,roads_D006_1.csv
C000405,D006_2,438.185,1173.7,Medium,,roads_D006_2.csv
C000405,D006_3,439.351,1176.8,Medium,,roads_D006_3.csv
C000405,D006_4,439.0,940.7,Low,,roads_D006_4.csv
C000405,D006_5,434.696,1164.4,Medium,,roads_D006_5.csv
C000405,D007_1,75.387,278.4,High,,roads_D007_1.csv
C000405,D007_2,75.319,217.3,Medium,No Heavy Trucks,roads_D007_2.csv
C000405,D007_3,74.263,171.4,Low,,roads_D007_3.csv
C000405,D007_4,73.783,170.3,Low,,roads_D007_4.csv
C000405,D007_5,77.51,178.9,Low,,roads_D007_5.csv
C000424,D003_1,4.928,16.9,High,,roads_D003_1.csv
C000424,D003_2,3.086,8.3,Medium,,roads_D003_2.csv
C000424,D003_3,5.623,19.3,High,,roads_D003_3.csv
C000424,D003_4,4.27,11.4,Medium,No Heavy Trucks,roads_D003_4.csv
C000424,D003_5,6.727,14.4,Low,,roads_D003_5.csv
C000424,D006_1,439.734,1177.9,Medium,No Heavy Trucks,roads_D006_1.csv
C000424,D006_2,439.148,941.0,Low,,roads_D006_2.csv
C000424,D006_3,440.255,1179.3,Medium,,roads_D006_3.csv
C000424,D006_4,439.95,942.7,Low,,roads_D006_4.csv
C000424,D006_5,435.516,933.2,Low,,roads_D006_5.csv
C000424,D007_1,83.377,240.5,Medium,,roads_D007_1.csv
C000424,D007_4,81.717,188.6,Low,,roads_D007_4.csv
C000424,D007_5,85.082,314.1,High,,roads_D007_5.csv
C000447,D003_1,2.047,4.4,Low,,roads_D003_1.csv
C000447,D003_2,0.661,2.3,High,,roads_D003_2.csv
C000447,D003_3,3.52,9.4,Medium,,roads_D003_3.csv
C000447,D003_4,2.173,5.8,Medium,,roads_D003_4.csv
C000447,D003_5,3.669,9.8,Medium,,roads_D003_5.csv
C000447,D006_1,439.935,942.7,Low,,roads_D006_1.csv
C000447,D006_2,439.321,1176.8,Medium,,roads_D006_2.csv
C000447,D006_4,440.126,1178.9,Medium,,roads_D006_4.csv
C000447,D006_5,435.725,933.7,Low,,roads_D006_5.csv
C000447,D007_1,80.861,186.6,Low,,roads_D007_1.csv
C000447,D007_2,80.681,297.9,High,,roads_D007_2.csv
C000447,D007_3,79.247,292.6,High,,roads_D007_3.csv
C000447,D007_4,79.21,292.5,High,,roads_D007_4.csv
C000447,D007_5,82.657,190.7,Low,,roads_D007_5.csv
C000452,D003_1,6.091,20.9,High,,roads_D003_1.csv
C000452,D003_2,6.986,15.0,Low,No Heavy Trucks,roads_D003_2.csv
C000452,D003_3,10.131,27.1,Medium,,roads_D003_3.csv
C000452,D006_1,445.619,1527.8,High,,roads_D006_1.csv
C000452,D006_3,446.141,1195.0,Medium,,roads_D006_3.csv
C000452,D006_4,445.836,1194.2,Medium,,roads_D006_4.csv
C000452,D006_5,441.402,1182.3,Medium,,roads_D006_5.csv
C000452,D007_1,79.37,183.2,Low,,roads_D007_1.csv
C000452,D007_2,79.106,228.2,Medium,,roads_D007_2.csv
C000452,D007_3,77.401,223.3,Medium,,roads_D007_3.csv
C000452,D007_4,77.697,179.3,Low,,roads_D007_4.csv
C000452,D007_5,80.906,233.4,Medium,,roads_D007_5.csv
C000512,D003_1,3.477,9.3,Medium,,roads_D003_1.csv
C000512,D003_3,1.539,5.3,High,,roads_D003_3.csv
C000512,D003_4,1.298,3.5,Medium,,roads_D003_4.csv
C000512,D006_1,438.188,1173.7,Medium,,roads_D006_1.csv
C000512,D006_2,437.561,1172.0,Medium,,roads_D006_2.csv
C000512,D006_3,438.69,1504.1,High,,roads_D006_3.csv
C000512,D006_4,438.367,939.4,Low,,roads_D006_4.csv
C000512,D006_5,433.983,1162.5,Medium,,roads_D006_5.csv
C000512,D007_1,81.022,187.0,Low,,roads_D007_1.csv
C000512,D007_2,80.873,298.6,High,,roads_D007_2.csv
C000512,D007_3,79.542,183.6,Low,,roads_D007_3.csv
C000512,D007_4,79.382,183.2,Low,,roads_D007_4.csv
C000512,D007_5,82.911,306.1,High,,roads_D007_5.csv
C000550,D003_1,2.468,6.6,Medium,,roads_D003_1.csv
C000550,D003_2,1.829,3.9,Low,,roads_D003_2.csv
C000550,D003_3,2.503,8.6,High,,roads_D003_3.csv
C000550,D003_4,1.741,3.7,Low,,roads_D003_4.csv
C000550,D006_1,439.182,1505.8,High,,roads_D006_1.csv
C000550,D006_2,438.556,939.8,Low,,roads_D006_2.csv
C000550,D006_3,439.685,1177.7,Medium,,roads_D006_3.csv
C000550,D006_4,439.362,1506.4,High,,roads_D006_4.csv
C000550,D006_5,434.976,932.1,Low,,roads_D006_5.csv
C000550,D007_1,80.398,185.5,Low,,roads_D007_1.csv
C000550,D007_2,80.239,185.2,Low,,roads_D007_2.csv
C000550,D007_3,78.875,227.5,Medium,,roads_D007_3.csv
C000550,D007_4,78.755,290.8,High,,roads_D007_4.csv
C000550,D007_5,82.257,189.8,Low,,roads_D007_5.csv
C000556,D003_1,5.467,11.7,Low,,roads_D003_1.csv
C000556,D003_2,3.684,12.6,High,,roads_D003_2.csv
C000556,D003_3,6.157,16.5,Medium,,roads_D003_3.csv
C000556,D003_4,4.83,16.6,High,,roads_D003_4.csv
C000556,D006_1,439.786,1178.0,Medium,,roads_D006_1.csv
C000556,D006_2,439.205,1176.4,Medium,No Heavy Trucks,roads_D006_2.csv
C000556,D006_3,440.31,943.5,Low,,roads_D006_3.csv
C000556,D006_4,440.006,942.9,Low,No Heavy Trucks,roads_D006_4.csv
C000556,D006_5,435.566,933.4,Low,,roads_D006_5.csv
C000556,D007_1,83.767,193.3,Low,,roads_D007_1.csv
C000556,D007_2,83.551,241.0,Medium,,roads_D007_2.csv
C000556,D007_3,82.0,302.8,High,,roads_D007_3.csv
C000556,D007_4,82.105,189.5,Low,,roads_D007_4.csv
C000576,D003_1,5.834,15.6,Medium,,roads_D003_1.csv
C000576,D003_2,6.875,14.7,Low,,roads_D003_2.csv
C000576,D003_3,5.876,15.7,Medium,,roads_D003_3.csv
C000576,D003_4,6.328,16.9,Medium,,roads_D003_4.csv
C000576,D003_5,4.677,16.0,High,No Heavy Trucks,roads_D003_5.csv
C000576,D006_1,439.45,941.7,Low,,roads_D006_1.csv
C000576,D006_2,438.782,1175.3,Medium,,roads_D006_2.csv
C000576,D006_4,439.593,942.0,Low,,roads_D006_4.csv
C000576,D006_5,435.257,932.7,Low,,roads_D006_5.csv
C000576,D007_1,76.919,221.9,Medium,,roads_D007_1.csv
C000576,D007_2,76.81,221.6,Medium,,roads_D007_2.csv
C000576,D007_3,75.615,218.1,Medium,,roads_D007_3.csv
C000576,D007_4,75.296,217.2,Medium,,roads_D007_4.csv
C000582,D003_2,8.369,17.9,Low,,roads_D003_2.csv
C000582,D003_3,7.942,21.3,Medium,,roads_D003_3.csv
C000582,D003_4,7.805,20.9,Medium,,roads_D003_4.csv
C000582,D003_5,12.631,27.1,Low,,roads_D003_5.csv
C000582,D006_1,432.93,1159.6,Medium,,roads_D006_1.csv
C000582,D006_2,432.364,1158.1,Medium,,roads_D006_2.csv
C000582,D006_3,433.461,928.8,Low,,roads_D006_3.csv
C000582,D006_4,433.164,1160.3,Medium,,roads_D006_4.csv
C000582,D006_5,428.707,918.7,Low,,roads_D006_5.csv
C000582,D007_1,89.854,259.2,Medium,,roads_D007_1.csv
C000582,D007_2,89.682,258.7,Medium,,roads_D007_2.csv
C000582,D007_3,88.264,254.6,Medium,,roads_D007_3.csv
C000582,D007_4,88.206,203.6,Low,,roads_D007_4.csv
C000582,D007_5,91.669,264.4,Medium,,roads_D007_5.csv
C000604,D003_1,6.419,17.2,Medium,,roads_D003_1.csv
C000604,D003_3,4.418,11.8,Medium,No Heavy Trucks,roads_D003_3.csv
C000604,D003_4,3.644,9.8,Medium,,roads_D003_4.csv
C000604,D003_5,8.05,21.6,Medium,No Heavy Trucks,roads_D003_5.csv
C000604,D006_1,436.807,1170.0,Medium,,roads_D006_1.csv
C000604,D006_2,436.22,1168.4,Medium,,roads_D006_2.csv
C000604,D006_3,437.328,1499.4,High,,roads_D006_3.csv
C000604,D006_4,437.021,1498.4,High,No Heavy Trucks,roads_D006_4.csv
C000604,D006_5,432.59,1158.7,Medium,,roads_D006_5.csv
C000604,D007_1,85.253,245.9,Medium,,roads_D007_1.csv
C000604,D007_2,85.072,245.4,Medium,,roads_D007_2.csv
C000604,D007_3,83.629,193.0,Low,,roads_D007_3.csv
C000604,D007_5,87.043,200.9,Low,No Heavy Trucks,roads_D007_5.csv
C000619,D003_1,11.422,30.6,Medium,,roads_D003_1.csv
C000619,D003_2,11.101,23.8,Low,No Heavy Trucks,roads_D003_2.csv
C000619,D003_3,8.351,17.9,Low,,roads_D003_3.csv
C000619,D006_1,433.392,1160.9,Medium,No Heavy Trucks,roads_D006_1.csv
C000619,D006_2,432.704,1159.0,Medium,,roads_D006_2.csv
C000619,D006_3,433.866,929.7,Low,,roads_D006_3.csv
C000619,D006_4,433.517,1161.2,Medium,,roads_D006_4.csv
C000619,D006_5,429.207,919.7,Low,,roads_D006_5.csv
C000619,D007_1,80.284,231.6,Medium,,roads_D007_1.csv
C000619,D007_2,80.25,231.5,Medium,,roads_D007_2.csv
C000619,D007_3,79.304,228.8,Medium,,roads_D007_3.csv
C000619,D007_4,78.697,227.0,Medium,No Heavy Trucks,roads_D007_4.csv
C000619,D007_5,82.499,190.4,Low,,roads_D007_5.csv
C000625,D003_1,7.365,25.3,High,,roads_D003_1.csv
C000625,D003_2,4.828,12.9,Medium,,roads_D003_2.csv
C000625,D003_5,8.578,23.0,Medium,,roads_D003_5.csv
C000625,D006_1,434.578,931.2,Low,,roads_D006_1.csv
C000625,D006_2,433.973,929.9,Low,,roads_D006_2.csv
C000625,D006_3,435.091,932.3,Low,,roads_D006_3.csv
C000625,D006_4,434.777,1164.6,Medium,,roads_D006_4.csv
C000625,D006_5,430.366,1152.8,Medium,,roads_D006_5.csv
C000625,D007_1,85.482,246.6,Medium,,roads_D007_1.csv
C000625,D007_2,85.338,196.9,Low,,roads_D007_2.csv
C000625,D007_3,84.018,242.4,Medium,,roads_D007_3.csv
C000625,D007_4,83.845,241.9,Medium,,roads_D007_4.csv
C000625,D007_5,87.383,201.7,Low,,roads_D007_5.csv
C000648,D003_1,10.243,27.4,Medium,,roads_D003_1.csv
C000648,D003_2,9.133,31.3,High,,roads_D003_2.csv
C000648,D003_3,6.029,16.1,Medium,,roads_D003_3.csv
C000648,D003_4,7.472,20.0,Medium,,roads_D003_4.csv
C000648,D003_5,10.244,27.4,Medium,,roads_D003_5.csv
C000648,D006_1,432.413,1158.2,Medium,,roads_D006_1.csv
C000648,D006_2,431.753,1156.5,Medium,,roads_D006_2.csv
C000648,D006_3,432.9,1159.6,Medium,,roads_D006_3.csv
C000648,D006_4,432.563,1158.7,Medium,,roads_D006_4.csv
C000648,D006_5,428.218,1147.0,Medium,,roads_D006_5.csv
C000648,D007_1,83.046,239.6,Medium,,roads_D007_1.csv
C000648,D007_2,82.984,191.5,Low,,roads_D007_2.csv
C000648,D007_3,81.937,189.1,Low,,roads_D007_3.csv
C000648,D007_4,81.444,234.9,Medium,,roads_D007_4.csv
C000648,D007_5,85.181,196.6,Low,,roads_D007_5.csv
C000660,D003_1,11.784,25.3,Low,,roads_D003_1.csv
C000660,D003_2,11.593,31.1,Medium,,roads_D003_2.csv
C000660,D003_3,8.917,23.9,Medium,,roads_D003_3.csv
C000660,D003_5,11.122,29.8,Medium,,roads_D003_5.csv
C000660,D006_1,433.571,929.1,Low,,roads_D006_1.csv
C000660,D006_2,432.877,1484.1,High,,roads_D006_2.csv
C000660,D006_3,434.042,1162.6,Medium,No Heavy Trucks,roads_D006_3.csv
C000660,D006_4,433.691,1161.7,Medium,,roads_D006_4.csv
C000660,D007_1,79.756,230.1,Medium,,roads_D007_1.csv
C000660,D007_2,79.729,184.0,Low,,roads_D007_2.csv
C000660,D007_3,78.805,291.0,High,No Heavy Trucks,roads_D007_3.csv
C000660,D007_4,78.173,288.6,High,,roads_D007_4.csv
C000660,D007_5,81.989,236.5,Medium,,roads_D007_5.csv
C000696,D003_1,10.566,28.3,Medium,,roads_D003_1.csv
C000696,D003_2,10.347,22.2,Low,,roads_D003_2.csv
C000696,D003_3,7.696,16.5,Low,,roads_D003_3.csv
C000696,D003_4,8.963,19.2,Low,,roads_D003_4.csv
C000696,D003_5,9.961,26.7,Medium,,roads_D003_5.csv
C000696,D006_1,434.21,1488.7,High,,roads_D006_1.csv
C000696,D006_2,433.525,1161.2,Medium,,roads_D006_2.csv
C000696,D006_3,434.686,1490.4,High,,roads_D006_3.csv
C000696,D006_5,430.024,1151.8,Medium,No Heavy Trucks,roads_D006_5.csv
C000696,D007_1,79.833,230.3,Medium,,roads_D007_1.csv
C000696,D007_3,78.809,227.3,Medium,,roads_D007_3.csv
C000696,D007_4,78.241,225.7,Medium,,roads_D007_4.csv
C000696,D007_5,82.021,189.3,Low,,roads_D007_5.csv
C000700,D003_1,7.516,16.1,Low,,roads_D003_1.csv
C000700,D003_2,9.764,20.9,Low,,roads_D003_2.csv
C000700,D003_3,10.04,21.5,Low,No Heavy Trucks,roads_D003_3.csv
C000700,D003_4,9.972,26.7,Medium,,roads_D003_4.csv
C000700,D003_5,5.718,15.3,Medium,,roads_D003_5.csv
C000700,D006_1,443.978,1189.2,Medium,,roads_D006_1.csv
C000700,D006_2,443.297,1187.4,Medium,,roads_D006_2.csv
C000700,D006_3,444.456,1190.5,Medium,,roads_D006_3.csv
C000700,D006_4,444.11,1189.6,Medium,,roads_D006_4.csv
C000700,D006_5,439.791,942.4,Low,,roads_D006_5.csv
C000700,D007_1,72.34,208.7,Medium,,roads_D007_1.csv
C000700,D007_2,72.209,266.6,High,,roads_D007_2.csv
C000700,D007_3,70.948,163.7,Low,,roads_D007_3.csv
C000700,D007_4,70.707,204.0,Medium,,roads_D007_4.csv
C000723,D003_1,10.151,21.8,Low,,roads_D003_1.csv
