node_index,node_id,node_type,lat,lon,city,region_id
58,C015046,customer,21.102741,105.752447,Hanoi,HAN
59,C007893,customer,20.916355,105.963577,Hanoi,HAN
60,C018629,customer,21.006932,105.803466,Hanoi,HAN
61,C043966,customer,21.055125,105.821527,Hanoi,HAN
62,C026987,customer,21.098721,105.918081,Hanoi,HAN
63,C010403,customer,21.070316,105.912082,Hanoi,HAN
64,C012736,customer,21.077597,105.849407,Hanoi,HAN
65,C047957,customer,21.088518,105.869883,Hanoi,HAN
66,C040850,customer,21.097722,105.806065,Hanoi,HAN
67,C035382,customer,21.061906,105.770926,Hanoi,HAN
68,C038472,customer,20.909842,105.830703,Hanoi,HAN
69,C030805,customer,21.079709,105.788901,Hanoi,HAN
70,C044381,customer,20.937948,105.756039,Hanoi,HAN
71,C017877,customer,21.027371,105.890911,Hanoi,HAN
72,C041068,customer,21.05578,105.944523,Hanoi,HAN
73,C033842,customer,21.126758,105.796496,Hanoi,HAN
74,C031650,customer,20.933259,105.877505,Hanoi,HAN
75,C012029,customer,21.080977,105.820023,Hanoi,HAN
76,C000521,customer,20.960331,105.875325,Hanoi,HAN
77,C021616,customer,21.136656,105.777807,Hanoi,HAN
78,C008560,customer,21.009515,105.828534,Hanoi,HAN
79,C017842,customer,21.110379,105.892143,Hanoi,HAN
80,C027110,customer,20.9355,105.793689,Hanoi,HAN
81,C027496,customer,21.147404,105.760591,Hanoi,HAN
82,C036562,customer,20.987928,105.772366,Hanoi,HAN
83,C032472,customer,21.026844,105.776002,Hanoi,HAN
84,C014643,customer,21.082635,105.940088,Hanoi,HAN
85,C005295,customer,21.114266,105.935815,Hanoi,HAN
86,C013468,customer,20.922853,105.736746,Hanoi,HAN
87,C007458,customer,21.11152,105.777558,Hanoi,HAN
88,C039178,customer,21.07495,105.848697,Hanoi,HAN
89,C021214,customer,21.137598,105.951412,Hanoi,HAN
90,C021816,customer,21.00153,105.970841,Hanoi,HAN
91,C026396,customer,21.006727,105.908393,Hanoi,HAN
92,C007252,customer,21.102231,105.760178,Hanoi,HAN
93,C027375,customer,21.036661,105.750473,Hanoi,HAN
94,C014277,customer,20.960495,105.761483,Hanoi,HAN
95,C030156,customer,21.106248,105.876301,Hanoi,HAN
96,C049093,customer,20.934949,105.821879,Hanoi,HAN
97,C026213,customer,21.10666,105.802765,Hanoi,HAN
98,C035565,customer,21.136451,105.930737,Hanoi,HAN
99,C001958,customer,20.924654,105.828961,Hanoi,HAN
100,C007162,customer,21.084031,105.902896,Hanoi,HAN
101,C036053,customer,21.082365,105.74975,Hanoi,HAN
102,C005585,customer,20.923659,105.760957,Hanoi,HAN
103,C027634,customer,21.034155,105.921963,Hanoi,HAN
104,C008420,customer,20.989921,105.883361,Hanoi,HAN
105,C036406,customer,21.026708,105.855827,Hanoi,HAN
106,C014120,customer,20.994328,105.800222,Hanoi,HAN
107,C048836,customer,20.946346,105.845787,Hanoi,HAN
108,C028241,customer,21.046194,105.784615,Hanoi,HAN
109,C049041,customer,21.112053,105.787194,Hanoi,HAN
110,C048893,customer,20.91316,105.759215,Hanoi,HAN
111,C022225,customer,21.098711,105.75065,Hanoi,HAN
112,C042545,customer,21.039437,105.820869,Hanoi,HAN
113,C024236,customer,21.0571,105.885037,Hanoi,HAN
114,C043655,customer,21.065688,105.871328,Hanoi,HAN
115,C042696,customer,21.124661,105.849874,Hanoi,HAN
116,C039933,customer,21.091731,105.945096,Hanoi,HAN
117,C005626,customer,21.073992,105.854027,Hanoi,HAN
118,C025976,customer,21.070994,105.864602,Hanoi,HAN
119,C031691,customer,21.076455,105.872914,Hanoi,HAN
120,C038526,customer,20.910949,105.94267,Hanoi,HAN
121,C002187,customer,21.146355,105.77243,Hanoi,HAN
122,C037423,customer,20.961082,105.899908,Hanoi,HAN
123,C000152,customer,20.97776,105.781638,Hanoi,HAN
124,C016874,customer,20.919111,105.788058,Hanoi,HAN
125,C005985,customer,20.939769,105.892594,Hanoi,HAN
126,C013347,customer,21.011884,105.862471,Hanoi,HAN
127,C044035,customer,21.078396,105.804245,Hanoi,HAN
128,C038340,customer,20.970952,105.739909,Hanoi,HAN
129,C002535,customer,21.114677,105.889165,Hanoi,HAN
130,C038196,customer,20.967888,105.912221,Hanoi,HAN
131,C029572,customer,21.097085,105.898415,Hanoi,HAN
132,C038563,customer,21.01776,105.904099,Hanoi,HAN
133,C048799,customer,21.081661,105.7957,Hanoi,HAN
134,C042291,customer,21.139323,105.754092,Hanoi,HAN
135,C016107,customer,21.047394,105.88396,Hanoi,HAN
136,C027216,customer,21.076402,105.954029,Hanoi,HAN
137,C005680,customer,20.965947,105.832069,Hanoi,HAN
138,C032619,customer,21.086125,105.878258,Hanoi,HAN
139,C021291,customer,20.92451,105.921358,Hanoi,HAN
140,C016141,customer,21.015359,105.910377,Hanoi,HAN
141,C030657,customer,20.941297,105.754685,Hanoi,HAN
142,C041241,customer,20.92301,105.808551,Hanoi,HAN
143,C011038,customer,21.068742,105.778139,Hanoi,HAN
144,C002216,customer,21.137796,105.735039,Hanoi,HAN
145,C018832,customer,21.062717,105.840255,Hanoi,HAN
146,C022137,customer,21.002564,105.882116,Hanoi,HAN
147,C044283,customer,20.982676,105.73807,Hanoi,HAN
148,C010277,customer,20.945773,105.965333,Hanoi,HAN
149,C031565,customer,21.113429,105.97107,Hanoi,HAN
150,C007567,customer,21.07779,105.742529,Hanoi,HAN
151,C016408,customer,21.028994,105.740633,Hanoi,HAN
152,C023594,customer,21.101359,105.894121,Hanoi,HAN
153,C039784,customer,20.919407,105.772493,Hanoi,HAN
154,C018542,customer,20.951764,105.778081,Hanoi,HAN
155,C018694,customer,21.032432,105.734082,Hanoi,HAN
156,C024471,customer,20.964679,105.770076,Hanoi,HAN
157,C027247,customer,21.049947,105.798079,Hanoi,HAN
158,C011309,customer,21.09205,105.947074,Hanoi,HAN
159,C028485,customer,20.988525,105.745192,Hanoi,HAN
160,C015196,customer,20.965746,105.912615,Hanoi,HAN
161,C043495,customer,20.956759,105.817964,Hanoi,HAN
162,C044814,customer,21.09419,105.937974,Hanoi,HAN
163,C025278,customer,21.117585,105.772473,Hanoi,HAN
164,C012372,customer,21.050963,105.917849,Hanoi,HAN
165,C026439,customer,21.105194,105.821469,Hanoi,HAN
166,C014494,customer,21.091572,105.821656,Hanoi,HAN
167,C044769,customer,21.117202,105.922054,Hanoi,HAN
168,C030802,customer,21.060872,105.76229,Hanoi,HAN
169,C008217,customer,21.091398,105.738615,Hanoi,HAN
170,C042908,customer,20.940406,105.961312,Hanoi,HAN
171,C022522,customer,20.98507,105.743477,Hanoi,HAN
172,C022010,customer,21.010064,105.815608,Hanoi,HAN
173,C035708,customer,20.981069,105.969699,Hanoi,HAN
174,C014475,customer,21.041852,105.839451,Hanoi,HAN
175,C019110,customer,20.983583,105.892219,Hanoi,HAN
176,C037115,customer,21.117941,105.792744,Hanoi,HAN
177,C012680,customer,21.033918,105.866322,Hanoi,HAN
178,C008837,customer,20.928501,105.770313,Hanoi,HAN
179,C042120,customer,20.910036,105.812335,Hanoi,HAN
180,C002375,customer,20.937791,105.930689,Hanoi,HAN
181,C026173,customer,20.922589,105.880979,Hanoi,HAN
182,C027827,customer,20.926137,105.841508,Hanoi,HAN
183,C023419,customer,20.918844,105.846886,Hanoi,HAN
184,C009577,customer,21.077959,105.740046,Hanoi,HAN
185,C000050,customer,20.936536,105.753567,Hanoi,HAN
186,C022053,customer,21.124087,105.826873,Hanoi,HAN
187,C004867,customer,21.085346,105.945115,Hanoi,HAN
188,C041603,customer,21.10288,105.874634,Hanoi,HAN
189,C018916,customer,21.023727,105.879998,Hanoi,HAN
190,C038155,customer,21.050679,105.852617,Hanoi,HAN
191,C020928,customer,20.969794,105.97134,Hanoi,HAN
192,C020664,customer,20.972419,105.957783,Hanoi,HAN
193,C040541,customer,21.048141,105.813881,Hanoi,HAN
194,C043653,customer,20.92308,105.7854,Hanoi,HAN
195,C044564,customer,21.135458,105.891922,Hanoi,HAN
196,C041362,customer,21.068642,105.803715,Hanoi,HAN
197,C002119,customer,21.064689,105.736191,Hanoi,HAN
198,C041580,customer,21.108066,105.830201,Hanoi,HAN
199,C032105,customer,20.922942,105.876665,Hanoi,HAN
200,C030901,customer,21.022502,105.73736,Hanoi,HAN
201,C026321,customer,21.02589,105.941071,Hanoi,HAN
202,C002477,customer,21.147634,105.799546,Hanoi,HAN
203,C009647,customer,20.921434,105.932789,Hanoi,HAN
204,C002598,customer,20.959298,105.863813,Hanoi,HAN
205,C030577,customer,21.015267,105.865021,Hanoi,HAN
206,C033317,customer,20.936452,105.817325,Hanoi,HAN
207,C029150,customer,20.912135,105.915444,Hanoi,HAN
208,C031884,customer,20.913351,105.79114,Hanoi,HAN
209,C042438,customer,21.042913,105.839601,Hanoi,HAN
210,C042572,customer,20.982595,105.944647,Hanoi,HAN
211,C032427,customer,21.052288,105.914518,Hanoi,HAN
212,C022813,customer,20.909452,105.832704,Hanoi,HAN
213,C039047,customer,21.130983,105.860606,Hanoi,HAN
214,C025342,customer,21.116801,105.745013,Hanoi,HAN
215,C018133,customer,20.940928,105.745739,Hanoi,HAN
216,C028322,customer,20.99839,105.825288,Hanoi,HAN
217,C004868,customer,21.119617,105.837079,Hanoi,HAN
218,C004648,customer,21.130667,105.856873,Hanoi,HAN
219,C003167,customer,21.031345,105.846555,Hanoi,HAN
220,C018752,customer,20.909338,105.866183,Hanoi,HAN
221,C049858,customer,21.069362,105.92489,Hanoi,HAN
222,C022646,customer,21.056876,105.930163,Hanoi,HAN
223,C014934,customer,21.044476,105.766271,Hanoi,HAN
224,C048421,customer,21.0466,105.93853,Hanoi,HAN
225,C028029,customer,21.025867,105.8609,Hanoi,HAN
226,C023491,customer,20.952708,105.754,Hanoi,HAN
227,C041030,customer,21.036346,105.904824,Hanoi,HAN
228,C025347,customer,21.060732,105.783041,Hanoi,HAN
229,C025816,customer,21.062801,105.924954,Hanoi,HAN
230,C013457,customer,21.072763,105.868158,Hanoi,HAN
231,C045051,customer,21.09817,105.86195,Hanoi,HAN
232,C041743,customer,21.068933,105.775699,Hanoi,HAN
233,C041260,customer,20.959578,105.95094,Hanoi,HAN
234,C047018,customer,21.104612,105.930341,Hanoi,HAN
235,C010779,customer,20.920826,105.956818,Hanoi,HAN
236,C034834,customer,21.017105,105.828966,Hanoi,HAN
237,C011534,customer,20.913245,105.846961,Hanoi,HAN
238,C000938,customer,20.96944,105.825567,Hanoi,HAN
239,C019905,customer,21.081676,105.840101,Hanoi,HAN
240,C028659,customer,21.05728,105.818875,Hanoi,HAN
241,C021266,customer,21.108693,105.864848,Hanoi,HAN
242,C020559,customer,21.035057,105.751138,Hanoi,HAN
243,C009727,customer,21.107322,105.826071,Hanoi,HAN
244,C041799,customer,21.122964,105.964853,Hanoi,HAN
245,C038893,customer,21.038786,105.959545,Hanoi,HAN
246,C017527,customer,20.985519,105.878996,Hanoi,HAN
247,C047809,customer,21.120282,105.839386,Hanoi,HAN
248,C025233,customer,21.11314,105.784267,Hanoi,HAN
249,C002181,customer,21.146688,105.843574,Hanoi,HAN
250,C002194,customer,21.115535,105.939748,Hanoi,HAN
251,C028591,customer,21.008617,105.94272,Hanoi,HAN
252,C039703,customer,21.025984,105.790786,Hanoi,HAN
253,C037760,customer,21.012286,105.84569,Hanoi,HAN
254,C042846,customer,21.142332,105.901103,Hanoi,HAN
255,C041467,customer,21.002134,105.932124,Hanoi,HAN
256,C043084,customer,21.09619,105.772814,Hanoi,HAN
257,C002827,customer,20.918094,105.907579,Hanoi,HAN
258,C048985,customer,21.08451,105.861111,Hanoi,HAN
259,C018889,customer,20.998604,105.818808,Hanoi,HAN
260,C016821,customer,20.999391,105.859684,Hanoi,HAN
261,C028481,customer,20.92007,105.758157,Hanoi,HAN
262,C002954,customer,21.033915,105.825258,Hanoi,HAN
263,C000284,customer,21.098756,105.766946,Hanoi,HAN
264,C012137,customer,21.053866,105.873071,Hanoi,HAN
265,C040392,customer,21.06497,105.804116,Hanoi,HAN
266,C041535,customer,21.058066,105.963153,Hanoi,HAN
267,C008027,customer,21.020604,105.83113,Hanoi,HAN
268,C002653,customer,21.000952,105.740584,Hanoi,HAN
269,C033180,customer,20.949351,105.823955,Hanoi,HAN
270,C021155,customer,20.911374,105.910032,Hanoi,HAN
271,C000853,customer,20.95212,105.799617,Hanoi,HAN
272,C039080,customer,21.095647,105.77445,Hanoi,HAN
273,C029220,customer,20.927163,105.915095,Hanoi,HAN
274,C008651,customer,21.053919,105.869127,Hanoi,HAN
275,C001344,customer,20.955727,105.73566,Hanoi,HAN
276,C013055,customer,21.079518,105.873776,Hanoi,HAN
277,C029107,customer,21.069105,105.96117,Hanoi,HAN
278,C036750,customer,20.925702,105.960698,Hanoi,HAN
279,C040543,customer,21.089888,105.762179,Hanoi,HAN
280,C043569,customer,21.110788,105.843512,Hanoi,HAN
281,C041679,customer,21.000985,105.845338,Hanoi,HAN
282,C023203,customer,20.97211,105.972189,Hanoi,HAN
283,C009129,customer,20.989805,105.899321,Hanoi,HAN
284,C025293,customer,21.047638,105.784706,Hanoi,HAN
285,C039211,customer,21.113199,105.785055,Hanoi,HAN
286,C047777,customer,20.996673,105.804527,Hanoi,HAN
287,C004907,customer,20.921629,105.73828,Hanoi,HAN
288,C046438,customer,20.976571,105.761382,Hanoi,HAN
289,C012792,customer,20.990915,105.894792,Hanoi,HAN
290,C044139,customer,20.94135,105.836595,Hanoi,HAN
291,C000735,customer,21.006686,105.759622,Hanoi,HAN
292,C009734,customer,21.063434,105.782089,Hanoi,HAN
293,C016860,customer,20.957434,105.863518,Hanoi,HAN
294,C038987,customer,21.0958,105.957942,Hanoi,HAN
295,C007552,customer,20.97494,105.829993,Hanoi,HAN
296,C002803,customer,21.064707,105.765928,Hanoi,HAN
297,C003819,customer,21.10754,105.962824,Hanoi,HAN
298,C034787,customer,20.911316,105.967961,Hanoi,HAN
299,C037051,customer,21.017216,105.88255,Hanoi,HAN
300,C042114,customer,20.912657,105.803859,Hanoi,HAN
301,C005992,customer,20.995903,105.835005,Hanoi,HAN
302,C039157,customer,21.049219,105.95756,Hanoi,HAN
303,C000912,customer,21.057176,105.771103,Hanoi,HAN
304,C019188,customer,21.087219,105.913264,Hanoi,HAN
305,C029823,customer,21.103179,105.897219,Hanoi,HAN
306,C012624,customer,21.040491,105.851109,Hanoi,HAN
307,C027903,customer,20.920879,105.972677,Hanoi,HAN
308,C032590,customer,20.927817,105.86101,Hanoi,HAN
309,C027372,customer,21.039389,105.933713,Hanoi,HAN
310,C024903,customer,21.101432,105.858219,Hanoi,HAN
311,C017050,customer,20.952408,105.955349,Hanoi,HAN
312,C025658,customer,21.049097,105.882323,Hanoi,HAN
313,C035415,customer,21.064123,105.830058,Hanoi,HAN
314,C011590,customer,21.144033,105.877943,Hanoi,HAN
315,C049325,customer,20.990087,105.858681,Hanoi,HAN
316,C042513,customer,20.988502,105.812035,Hanoi,HAN
317,C031359,customer,21.147333,105.803981,Hanoi,HAN
318,C020966,customer,20.989864,105.909908,Hanoi,HAN
319,C027642,customer,21.101874,105.916378,Hanoi,HAN
320,C017531,customer,20.965855,105.860097,Hanoi,HAN
321,C004003,customer,21.022378,105.742183,Hanoi,HAN
322,C010046,customer,21.001818,105.919199,Hanoi,HAN
323,C045104,customer,20.957281,105.916586,Hanoi,HAN
324,C006960,customer,20.952665,105.829171,Hanoi,HAN
325,C033886,customer,21.143329,105.904792,Hanoi,HAN
326,C002254,customer,20.940234,105.88076,Hanoi,HAN
327,C027105,customer,21.095436,105.762729,Hanoi,HAN
328,C035651,customer,20.935454,105.822652,Hanoi,HAN
329,C003868,customer,21.048501,105.950784,Hanoi,HAN
330,C042548,customer,20.9772,105.936517,Hanoi,HAN
331,C011810,customer,21.000804,105.765863,Hanoi,HAN
332,C013193,customer,20.995502,105.828569,Hanoi,HAN
333,C044195,customer,21.049433,105.900916,Hanoi,HAN
334,C045345,customer,20.974464,105.893806,Hanoi,HAN
335,C047535,customer,20.964233,105.938174,Hanoi,HAN
336,C033479,customer,21.03618,105.742147,Hanoi,HAN
337,C002462,customer,20.934041,105.931461,Hanoi,HAN
338,C040463,customer,21.051461,105.93871,Hanoi,HAN
339,C037766,customer,20.941354,105.894672,Hanoi,HAN
340,C041623,customer,21.030579,105.944969,Hanoi,HAN
341,C002989,customer,21.145825,105.800044,Hanoi,HAN
342,C016285,customer,21.101976,105.737629,Hanoi,HAN
343,C026446,customer,20.94702,105.895649,Hanoi,HAN
344,C041937,customer,20.992884,105.839955,Hanoi,HAN
345,C000949,customer,20.971756,105.940981,Hanoi,HAN
346,C008471,customer,20.930781,105.794958,Hanoi,HAN
347,C038533,customer,21.045231,105.957789,Hanoi,HAN
348,C033155,customer,21.146694,105.896243,Hanoi,HAN
349,C040355,customer,20.988659,105.745992,Hanoi,HAN
350,C033850,customer,20.910689,105.883171,Hanoi,HAN
351,C021712,customer,20.928491,105.822383,Hanoi,HAN
352,C026554,customer,21.004737,105.835865,Hanoi,HAN
353,C006428,customer,21.06786,105.932286,Hanoi,HAN
354,C032870,customer,21.13497,105.931682,Hanoi,HAN
355,C001261,customer,21.129418,105.886151,Hanoi,HAN
356,C042780,customer,21.025036,105.966898,Hanoi,HAN
357,C011263,customer,20.976428,105.948165,Hanoi,HAN
358,C027815,customer,20.995585,105.747022,Hanoi,HAN
359,C033314,customer,21.008952,105.865881,Hanoi,HAN
360,C036302,customer,21.109743,105.766472,Hanoi,HAN
361,C010245,customer,21.00525,105.74376,Hanoi,HAN
362,C015683,customer,21.063124,105.787363,Hanoi,HAN
363,C017030,customer,20.917282,105.809633,Hanoi,HAN
364,C015277,customer,20.931026,105.838224,Hanoi,HAN
365,C022737,customer,20.948317,105.869992,Hanoi,HAN
366,C019986,customer,20.970526,105.847698,Hanoi,HAN
367,C033958,customer,21.061886,105.816227,Hanoi,HAN
368,C040247,customer,20.939748,105.93485,Hanoi,HAN
369,C043679,customer,21.00401,105.843528,Hanoi,HAN
370,C041740,customer,21.053902,105.897675,Hanoi,HAN
371,C044431,customer,20.9485,105.922053,Hanoi,HAN
372,C032540,customer,21.07733,105.895081,Hanoi,HAN
373,C032735,customer,21.113588,105.754097,Hanoi,HAN
374,C044243,customer,20.965897,105.883103,Hanoi,HAN
375,C017773,customer,21.075673,105.806271,Hanoi,HAN
376,C042189,customer,21.140152,105.867131,Hanoi,HAN
377,C021372,customer,21.118865,105.839796,Hanoi,HAN
378,C038137,customer,21.075133,105.848412,Hanoi,HAN
379,C003903,customer,21.005499,105.878583,Hanoi,HAN
380,C033082,customer,21.128943,105.856581,Hanoi,HAN
381,C039657,customer,21.041892,105.941656,Hanoi,HAN
382,C041770,customer,20.987562,105.957459,Hanoi,HAN
383,C045077,customer,21.101165,105.923948,Hanoi,HAN
384,C025873,customer,21.107884,105.889962,Hanoi,HAN
385,C001912,customer,21.00084,105.741563,Hanoi,HAN
386,C034165,customer,21.054474,105.760387,Hanoi,HAN
387,C012976,customer,20.944021,105.769148,Hanoi,HAN
388,C040901,customer,20.980848,105.966414,Hanoi,HAN
389,C034055,customer,21.127679,105.865697,Hanoi,HAN
390,C002657,customer,21.058611,105.847067,Hanoi,HAN
391,C030311,customer,20.944154,105.792149,Hanoi,HAN
392,C019697,customer,20.908308,105.955322,Hanoi,HAN
393,C006096,customer,20.987749,105.802364,Hanoi,HAN
394,C044649,customer,21.075014,105.88159,Hanoi,HAN
395,C008592,customer,20.991527,105.849793,Hanoi,HAN
396,C017112,customer,21.1468,105.939927,Hanoi,HAN
397,C034803,customer,20.921829,105.951202,Hanoi,HAN
398,C003163,customer,20.921313,105.973822,Hanoi,HAN
399,C008408,customer,21.020665,105.756419,Hanoi,HAN
400,C011191,customer,21.09328,105.810477,Hanoi,HAN
401,C038598,customer,21.07701,105.82651,Hanoi,HAN
402,C033308,customer,21.10264,105.80686,Hanoi,HAN
403,C034978,customer,21.033185,105.92842,Hanoi,HAN
404,C020386,customer,20.915782,105.836813,Hanoi,HAN
405,C034153,customer,21.02576,105.774512,Hanoi,HAN
406,C049150,customer,20.997944,105.966449,Hanoi,HAN
407,C031847,customer,21.07087,105.854728,Hanoi,HAN
408,C032607,customer,20.915704,105.947935,Hanoi,HAN
409,C008073,customer,20.940189,105.836833,Hanoi,HAN
410,C043429,customer,20.965069,105.936666,Hanoi,HAN
411,C016371,customer,21.062509,105.909614,Hanoi,HAN
412,C006917,customer,21.025218,105.747436,Hanoi,HAN
413,C011210,customer,21.111373,105.894692,Hanoi,HAN
414,C026299,customer,21.030639,105.838098,Hanoi,HAN
415,C000725,customer,20.961102,105.848911,Hanoi,HAN
416,C031498,customer,21.124115,105.971336,Hanoi,HAN
417,C029016,customer,21.112664,105.94945,Hanoi,HAN
418,C024239,customer,21.075786,105.790128,Hanoi,HAN
419,C013421,customer,21.000693,105.877411,Hanoi,HAN
420,C039383,customer,20.942266,105.922847,Hanoi,HAN
421,C030919,customer,20.958747,105.965115,Hanoi,HAN
422,C004663,customer,20.919391,105.786984,Hanoi,HAN
423,C033703,customer,21.076941,105.969955,Hanoi,HAN
424,C018531,customer,21.12271,105.81565,Hanoi,HAN
425,C025939,customer,21.052501,105.971174,Hanoi,HAN
426,C046592,customer,21.002624,105.83175,Hanoi,HAN
427,C005732,customer,21.080509,105.831193,Hanoi,HAN
428,C004135,customer,21.034636,105.90918,Hanoi,HAN
429,C005763,customer,21.001718,105.874822,Hanoi,HAN
430,C046672,customer,20.964308,105.965467,Hanoi,HAN
431,C027793,customer,20.996384,105.788007,Hanoi,HAN
432,C013361,customer,20.941271,105.748693,Hanoi,HAN
433,C031206,customer,21.103354,105.754667,Hanoi,HAN
434,C039219,customer,21.009707,105.746436,Hanoi,HAN
435,C006345,customer,21.075242,105.809913,Hanoi,HAN
436,C018473,customer,21.090987,105.804214,Hanoi,HAN
437,C047166,customer,20.938204,105.82641,Hanoi,HAN
438,C017601,customer,21.101073,105.922417,Hanoi,HAN
439,C047641,customer,20.973256,105.885646,Hanoi,HAN
440,C010788,customer,20.925245,105.863873,Hanoi,HAN
441,C038091,customer,20.991799,105.772951,Hanoi,HAN
442,C048586,customer,20.948321,105.781922,Hanoi,HAN
443,C007537,customer,21.137547,105.755778,Hanoi,HAN
444,C002815,customer,20.989847,105.735054,Hanoi,HAN
445,C030263,customer,21.011915,105.892128,Hanoi,HAN
446,C010818,customer,21.040705,105.814792,Hanoi,HAN
447,C025393,customer,21.100698,105.843146,Hanoi,HAN
448,C048582,customer,21.116183,105.782904,Hanoi,HAN
449,C002848,customer,20.9905,105.831782,Hanoi,HAN
450,C049562,customer,20.974681,105.913348,Hanoi,HAN
451,C022019,customer,21.072954,105.94859,Hanoi,HAN
452,C006037,customer,21.042379,105.890806,Hanoi,HAN
453,C009086,customer,20.973291,105.911754,Hanoi,HAN
454,C045256,customer,21.01251,105.782013,Hanoi,HAN
455,C031402,customer,20.995166,105.900845,Hanoi,HAN
456,C028790,customer,21.01455,105.803415,Hanoi,HAN
457,C027896,customer,21.115512,105.770608,Hanoi,HAN
458,C048436,customer,21.028117,105.911044,Hanoi,HAN
459,C022901,customer,21.107832,105.943054,Hanoi,HAN
460,C011499,customer,21.086284,105.747118,Hanoi,HAN
461,C009597,customer,21.077774,105.803304,Hanoi,HAN
462,C006910,customer,21.111481,105.777566,Hanoi,HAN
463,C031295,customer,21.054222,105.96109,Hanoi,HAN
464,C048859,customer,20.930255,105.795784,Hanoi,HAN
465,C012685,customer,20.972492,105.801047,Hanoi,HAN
466,C021628,customer,21.107123,105.93988,Hanoi,HAN
467,C043474,customer,20.958885,105.78356,Hanoi,HAN
468,C048313,customer,21.092085,105.963416,Hanoi,HAN
469,C034262,customer,21.139837,105.784113,Hanoi,HAN
470,C023688,customer,20.940057,105.876352,Hanoi,HAN
471,C026352,customer,20.96943,105.919496,Hanoi,HAN
472,C037602,customer,20.970177,105.780713,Hanoi,HAN
473,C041656,customer,20.911636,105.915119,Hanoi,HAN
474,C006773,customer,21.049822,105.916776,Hanoi,HAN
475,C044693,customer,21.09675,105.930236,Hanoi,HAN
476,C027037,customer,20.99021,105.933299,Hanoi,HAN
477,C045187,customer,20.968971,105.849395,Hanoi,HAN
478,C030522,customer,21.016675,105.805611,Hanoi,HAN
479,C013258,customer,20.956247,105.964501,Hanoi,HAN
